qa_id,text
e06d0b26-4e13-4b78-a1e9-f884a64c7f60,"内部ストレージ交換後に認証エラーになる原因を知りたいです。"
e06d0b26-4e13-4b78-a1e9-f884a64c7f60,"ネット認証の端末再登録方法を教えてください。"
cf620c57-afd7-4df9-a732-aef45dafbbd8,"ライセンスの認証方式について教えてください。"
cf620c57-afd7-4df9-a732-aef45dafbbd8,"弊社では、現在室内のPCにライセンスキーを設定し、室内の部員がネットワークを通じてライセンス認証を行って利用する形式を取っています。この方式を、例えば御社のサーバ？でライセンス認証する方式に変更することで、弊社の各出先の事務所から外部のネットワークを通じてライセンス認証を行う形に変更は出来るのでしょうか？現在、災害発生時に活動拠点を分散した場合の問題点を検討しています。維津美についても、社内ではなく、社外のネットワークを利用したライセンス認証について可能か不可能か確認させて頂きたく質問した次第です。ご回答"
cf620c57-afd7-4df9-a732-aef45dafbbd8,"社外ネットワークからライセンス認証する方法はありますか。"
cf620c57-afd7-4df9-a732-aef45dafbbd8,"外出先や拠点先から維津美を利用できますか。"
cf620c57-afd7-4df9-a732-aef45dafbbd8,"ネット認証へ変更すると社外利用は可能になりますか。"
cf620c57-afd7-4df9-a732-aef45dafbbd8,"災害時に分散拠点から利用できる認証方式を知りたいです。"
cf620c57-afd7-4df9-a732-aef45dafbbd8,"インターネット経由のネット認証について教えてください。"
69a289e2-f569-4674-9e2f-5cbdc13c12ed,"認証方法をネット認証に切替える際の手続きについて教えてください。"
69a289e2-f569-4674-9e2f-5cbdc13c12ed,"ライセンス認証について、現在USBキーでの認証なのですがネットワーク認証に変更したいと思います。手続き方法をお教えください。よろしくお願いいたします。"
69a289e2-f569-4674-9e2f-5cbdc13c12ed,"USB認証からネット認証へ変更する方法を教えてください。"
69a289e2-f569-4674-9e2f-5cbdc13c12ed,"ネット認証への切替費用はいくらですか。"
69a289e2-f569-4674-9e2f-5cbdc13c12ed,"USBプロテクトキー返却は必要ですか。"
69a289e2-f569-4674-9e2f-5cbdc13c12ed,"ネット認証への移行時に必要な設定を知りたいです。"
69a289e2-f569-4674-9e2f-5cbdc13c12ed,"Wi-Fi環境があればどこでも利用できますか。"
ca1db796-f8cd-4306-bf1b-aed37b5eef72,"ネットワークキーを使用中のPC情報の確認方法を教えてください。"
ca1db796-f8cd-4306-bf1b-aed37b5eef72,"ネットワークライセンスの使用中のPC情報を確認する方法を教えて頂きたいと思います。宜しくお願いします。"
ca1db796-f8cd-4306-bf1b-aed37b5eef72,"ネットワークキー利用中のPC一覧を確認する方法はありますか。"
ca1db796-f8cd-4306-bf1b-aed37b5eef72,"Sentinel Keys画面の開き方を教えてください。"
ca1db796-f8cd-4306-bf1b-aed37b5eef72,"localhost:1947 で確認できる内容を知りたいです。"
ca1db796-f8cd-4306-bf1b-aed37b5eef72,"ネットワークキーの接続先PCを特定する方法を教えてください。"
ca1db796-f8cd-4306-bf1b-aed37b5eef72,"Sessions画面で確認できる情報は何ですか。"
90d931b4-7a70-43c7-9eb8-bf5f4c9f8c36,"ネット認証はシングルサインオンに対応していますか。"
90d931b4-7a70-43c7-9eb8-bf5f4c9f8c36,"ネット認証（オンライン認証）は、SSO対応（HENGEを介して等）しておりますでしょうか。よろしくお願い申し上げます。"
90d931b4-7a70-43c7-9eb8-bf5f4c9f8c36,"ネット認証はSSOに対応していますか"
90d931b4-7a70-43c7-9eb8-bf5f4c9f8c36,"オンライン認証でシングルサインオンは利用できますか"
90d931b4-7a70-43c7-9eb8-bf5f4c9f8c36,"HENNGE One経由でログインできますか"
90d931b4-7a70-43c7-9eb8-bf5f4c9f8c36,"SSO認証に対応していますか"
90d931b4-7a70-43c7-9eb8-bf5f4c9f8c36,"シングルサインオンで認証できますか"
3b88c66b-8560-4f41-83ce-9603417c68a0,"ネット認証の仕様について教えてください。"
3b88c66b-8560-4f41-83ce-9603417c68a0,"ネット認証ですが、維津美を起動してライセンスのネット認証の後は維津美を起動している間、ネット上の暗号キーを参照している（オンラインでつながっている）のでしょうか。よろしくお願い申し上げます。"
3b88c66b-8560-4f41-83ce-9603417c68a0,"ネット認証中は常時オンライン接続されていますか"
3b88c66b-8560-4f41-83ce-9603417c68a0,"認証後もサーバー通信は続きますか"
3b88c66b-8560-4f41-83ce-9603417c68a0,"ネット認証の通信仕様を教えてください"
3b88c66b-8560-4f41-83ce-9603417c68a0,"オフラインになると認証解除されますか"
3b88c66b-8560-4f41-83ce-9603417c68a0,"ライセンス認証中は常に通信していますか"
982e63e9-550b-4a16-ae1c-f1039ffea951,"ネット認証時に「操作がタイムアウトしました。」というエラーが発生するようになりました。"
982e63e9-550b-4a16-ae1c-f1039ffea951,"ログイン時に「Login／リクエスト送信時接続エラー：操作がタイムアウトしました。」のエラーが１月ほど前から出るようになりました。解決方法についてご教授頂けますでしょうか。"
982e63e9-550b-4a16-ae1c-f1039ffea951,"ログイン時にタイムアウトエラーが出ます"
982e63e9-550b-4a16-ae1c-f1039ffea951,"リクエスト送信時接続エラーの対処方法を教えてください"
982e63e9-550b-4a16-ae1c-f1039ffea951,"ネット認証で接続エラーになります"
982e63e9-550b-4a16-ae1c-f1039ffea951,"Loginエラーが発生します"
982e63e9-550b-4a16-ae1c-f1039ffea951,"操作がタイムアウトしましたと表示されます"
c8d50bfa-050a-43bd-a4bf-d2c8084813c3,"ネット認証を開始する手順について教えてください。"
c8d50bfa-050a-43bd-a4bf-d2c8084813c3,"ネット認証の仕方がわかりません。よろしくお願いいたします。"
c8d50bfa-050a-43bd-a4bf-d2c8084813c3,"ネット認証の設定方法を教えてください"
c8d50bfa-050a-43bd-a4bf-d2c8084813c3,"オンライン認証の始め方を教えてください"
c8d50bfa-050a-43bd-a4bf-d2c8084813c3,"ネット認証を利用する手順を知りたい"
c8d50bfa-050a-43bd-a4bf-d2c8084813c3,"SYSTEMRUN LicenseManagerの設定方法を教えてください"
c8d50bfa-050a-43bd-a4bf-d2c8084813c3,"ネット認証の登録方法を教えてください"
68972cef-1eec-4859-bf8a-fd9091468d18,"削除の×ボタンを再表示させることはできますか。"
68972cef-1eec-4859-bf8a-fd9091468d18,"質問させて頂きます。維津美システムの前バージョンまでは赤い×印で集計行や歩掛行が削除できましたが、新しいバージョンでも赤い×印を表示させて行の削除を行うことは可能でしょうか。可能でしたらその設定方法をお教え下さい。"
68972cef-1eec-4859-bf8a-fd9091468d18,"赤い×ボタンを表示したい"
68972cef-1eec-4859-bf8a-fd9091468d18,"削除ボタンを再表示する方法を教えてください"
68972cef-1eec-4859-bf8a-fd9091468d18,"行削除の×印が表示されません"
68972cef-1eec-4859-bf8a-fd9091468d18,"集計行の削除ボタンを表示できますか"
68972cef-1eec-4859-bf8a-fd9091468d18,"歩掛行の削除ボタンが消えました"
eebad244-4318-479a-8b2f-74aa2b7c6abc,"会社情報（社名・住所等）が変更になった場合の対応について教えてください。"
eebad244-4318-479a-8b2f-74aa2b7c6abc,"この度社名及び住所が変更になりましたので、手続きについて教えてください。"
eebad244-4318-479a-8b2f-74aa2b7c6abc,"会社情報の変更手続きを教えてください"
eebad244-4318-479a-8b2f-74aa2b7c6abc,"社名変更の登録方法を教えてください"
eebad244-4318-479a-8b2f-74aa2b7c6abc,"住所変更はどこから行いますか"
eebad244-4318-479a-8b2f-74aa2b7c6abc,"法人情報の修正方法を知りたい"
eebad244-4318-479a-8b2f-74aa2b7c6abc,"会社情報を更新したい"
dc175e69-4358-4aa2-8c7f-73161e000724,"変更設計時に請負率を変更する方法を教えてください。"
dc175e69-4358-4aa2-8c7f-73161e000724,"変更設計をしております。変更積算を入力した後に元の請負額（請負率）を修正したいのですが方法はないでしょうか？ご教授ください。"
dc175e69-4358-4aa2-8c7f-73161e000724,"変更後に請負率を修正できますか"
dc175e69-4358-4aa2-8c7f-73161e000724,"変更積算後に請負率を変更したい"
dc175e69-4358-4aa2-8c7f-73161e000724,"請負率の修正方法を教えてください"
dc175e69-4358-4aa2-8c7f-73161e000724,"変更設計後に請負額を変更できますか"
dc175e69-4358-4aa2-8c7f-73161e000724,"元の請負率を修正したい"
2ac8b433-f97c-4ba3-b55c-851d773508df,"補正値を直接指定する方法を教えてください。"
2ac8b433-f97c-4ba3-b55c-851d773508df,"道路詳細設計（A)の添付の積算を行いたい場合、補正において「車線数混在割増率」および「単断面・複断面混在時割増率」を指定値で行いたい場合、どのような操作を行えばいいのか教えて頂きたい。尚、混在の根拠（延長）は不明で率のみが提示されています。宜しくお願い致します。"
2ac8b433-f97c-4ba3-b55c-851d773508df,"補正率を直接入力したい"
2ac8b433-f97c-4ba3-b55c-851d773508df,"割増率を指定値で設定する方法を教えてください"
2ac8b433-f97c-4ba3-b55c-851d773508df,"車線数混在割増率を手入力したい"
2ac8b433-f97c-4ba3-b55c-851d773508df,"単断面複断面混在時割増率を直接指定できますか"
2ac8b433-f97c-4ba3-b55c-851d773508df,"変化率の算出式を変更したい"
d70f1add-c91c-4567-b78a-2a5ab74ab1f1,"消費税対象外項目の計上方法を教えてください。"
d70f1add-c91c-4567-b78a-2a5ab74ab1f1,"消費税対象外となる項目（申請手数料等）は、どのように設定・配置したら良いでしょうか？"
d70f1add-c91c-4567-b78a-2a5ab74ab1f1,"消費税がかからない項目を設定したい"
d70f1add-c91c-4567-b78a-2a5ab74ab1f1,"申請手数料を消費税対象外で計上したい"
d70f1add-c91c-4567-b78a-2a5ab74ab1f1,"非課税項目の入力方法を教えてください"
d70f1add-c91c-4567-b78a-2a5ab74ab1f1,"消費税対象外の費用を配置できますか"
d70f1add-c91c-4567-b78a-2a5ab74ab1f1,"税対象外項目の設定方法を知りたい"
4f667d48-b901-49e4-9d60-a3a2e12a826f,"直接人件費として直接金額を計上する方法を教えてください。"
4f667d48-b901-49e4-9d60-a3a2e12a826f,"人件費が一式〇円と公表されている項目がある場合、人件費として内訳に直入力する方法があればご教示ください（αβに自動集計反映できる）。"
4f667d48-b901-49e4-9d60-a3a2e12a826f,"人件費を直接入力したい"
4f667d48-b901-49e4-9d60-a3a2e12a826f,"一式人件費を計上する方法を教えてください"
4f667d48-b901-49e4-9d60-a3a2e12a826f,"直接金額で人件費を登録できますか"
4f667d48-b901-49e4-9d60-a3a2e12a826f,"一時工員の追加方法を教えてください"
4f667d48-b901-49e4-9d60-a3a2e12a826f,"人件費を内訳へ直入力したい"
2b917ab8-8cb1-4806-98e1-3e59f0000f82,"複数項目の一括移動方法を教えてください。"
2b917ab8-8cb1-4806-98e1-3e59f0000f82,"項目の順番を入れ替え（移動）したい場合に1個づつの移動は出来ますが、複数選択の移動は可能なのでしょうか？別紙の添付のように15個程度をまとめて上に移動したいケースはどのようにすればよいか教えて頂ければと思います。宜しくお願い致します。"
2b917ab8-8cb1-4806-98e1-3e59f0000f82,"複数行をまとめて移動したい"
2b917ab8-8cb1-4806-98e1-3e59f0000f82,"項目を一括で並び替える方法を教えてください"
2b917ab8-8cb1-4806-98e1-3e59f0000f82,"複数選択して移動できますか"
2b917ab8-8cb1-4806-98e1-3e59f0000f82,"まとめて上に移動したい"
2b917ab8-8cb1-4806-98e1-3e59f0000f82,"切り取り貼り付けで移動する方法を知りたい"
b630603a-c3cb-46a3-9b76-5af71ea55936,"業務毎に作成したデータを１つのデータに纏める方法を教えてください。"
b630603a-c3cb-46a3-9b76-5af71ea55936,"「設計業務」「地質業務」「測量業務」とそれぞれ別に作成した積算データを一つの積算データに合成する（取りこむ）ことは可能でしょうか。"
b630603a-c3cb-46a3-9b76-5af71ea55936,"積算データを統合したい"
b630603a-c3cb-46a3-9b76-5af71ea55936,"別業務のデータを取り込みできますか"
b630603a-c3cb-46a3-9b76-5af71ea55936,"設計業務に地質業務を追加したい"
b630603a-c3cb-46a3-9b76-5af71ea55936,"複数の積算データをまとめる方法を教えてください"
b630603a-c3cb-46a3-9b76-5af71ea55936,"業務データのコピー貼り付け方法を知りたい"
c0f0d441-2ffe-4994-b94a-ea6f46730408,"港湾の調査船等の重油の単価の変更方法を教えてください。"
c0f0d441-2ffe-4994-b94a-ea6f46730408,"調査船・測量船・観測船　1名船員の中の重油単価を任意の単価に変更したいです。数字を変えることはできますが反映されません。変更の方法がありましたらご教示お願いいたします。"
c0f0d441-2ffe-4994-b94a-ea6f46730408,"重油単価を変更したい"
c0f0d441-2ffe-4994-b94a-ea6f46730408,"燃料費の単価が反映されません"
c0f0d441-2ffe-4994-b94a-ea6f46730408,"重油Aの単価を任意設定したい"
c0f0d441-2ffe-4994-b94a-ea6f46730408,"調査船の重油価格を変更できますか"
c0f0d441-2ffe-4994-b94a-ea6f46730408,"燃料単価の変更方法を教えてください"
1748c1ba-191a-43f3-846e-c8e76e734f20,"変更積算時に工員単価の年度を新年度に更新する方法を教えてください。"
1748c1ba-191a-43f3-846e-c8e76e734f20,"変更の見積書を作成する際に、新たに追加となった作業項目のみ工員単価を変更したい場合はどのように設定を行えばよいでしょうか。　当初見積工員単価：「R5/3」を使用しております。　追加見積工員単価：「R6/3」を使用したいと考えております。お忙しいところ大変恐縮ですが、ご教示の程よろしくお願いいたします。"
1748c1ba-191a-43f3-846e-c8e76e734f20,"追加項目だけ工員単価を変更したい"
1748c1ba-191a-43f3-846e-c8e76e734f20,"変更積算で新年度単価を使う方法を教えてください"
1748c1ba-191a-43f3-846e-c8e76e734f20,"R6単価へ更新する方法を知りたい"
1748c1ba-191a-43f3-846e-c8e76e734f20,"配置済み項目はそのままで単価更新できますか"
1748c1ba-191a-43f3-846e-c8e76e734f20,"追加工種のみ単価年度を変更したい"
89b4fff3-1c76-427f-be51-60debc2ad178,"工程単価の端数処理方法について教えてください。"
89b4fff3-1c76-427f-be51-60debc2ad178,"印刷すると端数設定が現在、測量は上位４桁、設計はフル桁になっているのですが、全工種フル桁にしたい時はどこを変更すればよいですか？また全ての見積もりの条件と採用するとき登録できますか？"
89b4fff3-1c76-427f-be51-60debc2ad178,"工程単価をフル桁表示したい"
89b4fff3-1c76-427f-be51-60debc2ad178,"端数処理設定の変更方法を教えてください"
89b4fff3-1c76-427f-be51-60debc2ad178,"測量の端数設定を変更したい"
89b4fff3-1c76-427f-be51-60debc2ad178,"全工種をフル桁に設定できますか"
89b4fff3-1c76-427f-be51-60debc2ad178,"工程単価の未満桁処理を変更したい"
c4765c4d-5f79-4d52-aae6-2d1ffc3ac8b4,"調整額の表示方法について教えてください。"
c4765c4d-5f79-4d52-aae6-2d1ffc3ac8b4,"一般管理費の調整額について、通常は「内含しない」を採用しているのですが都合により調整額の行を削除しました。もう一度表示したい場合、ブックマークをクリックしても調整額のタブが表示されません。どうしたら再表示できますか。よろしくお願いいたします。"
c4765c4d-5f79-4d52-aae6-2d1ffc3ac8b4,"調整額を再表示したい"
c4765c4d-5f79-4d52-aae6-2d1ffc3ac8b4,"値引き調整額の表示方法を教えてください"
c4765c4d-5f79-4d52-aae6-2d1ffc3ac8b4,"削除した調整額を戻したい"
c4765c4d-5f79-4d52-aae6-2d1ffc3ac8b4,"一般管理費の調整額が表示されません"
c4765c4d-5f79-4d52-aae6-2d1ffc3ac8b4,"調整額タブが消えました"
44fc0bec-0062-44e7-a62f-cbd7a8e31bda,"成果検定費の単価年度の設定について教えてください。"
44fc0bec-0062-44e7-a62f-cbd7a8e31bda,"成果検定費タグ選択時に初めて右上の単価設定できるのかと思いますが、初期画面で使用単価設定できる場所はあるのでしょうか？"
44fc0bec-0062-44e7-a62f-cbd7a8e31bda,"成果検定費の単価設定はどこですか"
44fc0bec-0062-44e7-a62f-cbd7a8e31bda,"成果検定費の年度設定方法を教えてください"
44fc0bec-0062-44e7-a62f-cbd7a8e31bda,"成果検定費の単価を変更したい"
44fc0bec-0062-44e7-a62f-cbd7a8e31bda,"成果検定費の設定画面はどこですか"
44fc0bec-0062-44e7-a62f-cbd7a8e31bda,"初期画面で成果検定費単価を設定できますか"
baf7f711-0b18-41c3-bfbb-a4fe9f3f43a3,"その他原価の対象となる直接人件費の端数処理について教えてください。"
baf7f711-0b18-41c3-bfbb-a4fe9f3f43a3,"集計行で端数調整した金額を直人として扱いたいのですが、その他原価は集計行の金額を読みません。なにか方法はありますでしょうか。"
baf7f711-0b18-41c3-bfbb-a4fe9f3f43a3,"端数調整後の金額をその他原価対象にしたい"
baf7f711-0b18-41c3-bfbb-a4fe9f3f43a3,"その他原価が集計行を参照しません"
baf7f711-0b18-41c3-bfbb-a4fe9f3f43a3,"直接人件費の端数処理方法を変更したい"
baf7f711-0b18-41c3-bfbb-a4fe9f3f43a3,"計算対象調整額を直接入力できますか"
baf7f711-0b18-41c3-bfbb-a4fe9f3f43a3,"人件費端数を指定桁に設定したい"
7836fc28-a5c2-4585-a19e-9d769ed5fb5e,"最低制限価格の端数処理設定について教えてください。"
7836fc28-a5c2-4585-a19e-9d769ed5fb5e,"設計業務の最低制限価格計算式で直接人件費＋直接経費＋（その他原価×0.9で円未満切り捨て）＋（一般管理費×0.5で円未満切り捨て）として算出したいのですが、方法はありますか？システムの計算式は（直接人件費＋直接経費＋（その他原価×0.9）＋（一般管理費×0.5））の合計から円未満切り捨てとなり、最大１円の誤差が生じます。"
7836fc28-a5c2-4585-a19e-9d769ed5fb5e,"最低制限価格の端数処理を変更したい"
7836fc28-a5c2-4585-a19e-9d769ed5fb5e,"その他原価を円未満切り捨てしたい"
7836fc28-a5c2-4585-a19e-9d769ed5fb5e,"一般管理費を個別に端数処理したい"
7836fc28-a5c2-4585-a19e-9d769ed5fb5e,"最低制限価格算出式を編集できますか"
7836fc28-a5c2-4585-a19e-9d769ed5fb5e,"制限価格計算式の変更方法を教えてください"
a478cbc4-e32a-4a6f-a13f-223bcaebbe82,"独自歩掛の作成方法を教えてください。"
a478cbc4-e32a-4a6f-a13f-223bcaebbe82,"積算にない項目の追加の方法がわかりません。教えていただけますでしょうか。"
a478cbc4-e32a-4a6f-a13f-223bcaebbe82,"独自項目を追加したい"
a478cbc4-e32a-4a6f-a13f-223bcaebbe82,"一時歩掛行の作成方法を教えてください"
a478cbc4-e32a-4a6f-a13f-223bcaebbe82,"歩掛マスタにない歩掛を登録したい"
a478cbc4-e32a-4a6f-a13f-223bcaebbe82,"オリジナル歩掛を作成できますか"
a478cbc4-e32a-4a6f-a13f-223bcaebbe82,"作業項目を追加する方法を知りたい"
42dc89f2-d876-4c06-b817-9995328bd392,"最低制限価格の合計額に対する端数処理方法を教えてください。"
42dc89f2-d876-4c06-b817-9995328bd392,"最低制限価格一覧表の合計において未満桁処理と処理方法を設定する手順をお教え願います。"
42dc89f2-d876-4c06-b817-9995328bd392,"最低制限価格の合計端数処理を設定したい"
42dc89f2-d876-4c06-b817-9995328bd392,"最低制限価格一覧表の端数設定方法を教えてください"
42dc89f2-d876-4c06-b817-9995328bd392,"合計額の未満桁処理を変更したい"
42dc89f2-d876-4c06-b817-9995328bd392,"予想最低制限価格の端数処理設定はどこですか"
42dc89f2-d876-4c06-b817-9995328bd392,"最低制限価格の丸め設定を変更したい"
53353182-e5ea-467a-baf8-428157187032,"各歩掛毎に工程単価を端数処理する方法を教えて下さい。"
53353182-e5ea-467a-baf8-428157187032,"端数処理の設定方法が分からないため、設定方法を教えていただけないでしょうか。単位数量当りの場合（単位がkmやkm2等）の場合は有効数字４桁の処理を行い、それ以外の場合（単位が式、業務）は端数処理をしない設定としたいです。"
53353182-e5ea-467a-baf8-428157187032,"歩掛ごとに端数処理を変更したい"
53353182-e5ea-467a-baf8-428157187032,"工程単価の個別端数設定方法を教えてください"
53353182-e5ea-467a-baf8-428157187032,"単位が式の場合は端数処理しない設定にしたい"
53353182-e5ea-467a-baf8-428157187032,"有効数字4桁設定について知りたい"
53353182-e5ea-467a-baf8-428157187032,"端数処理タブの使い方を教えてください"
906b76f5-82f9-4a55-94cd-c75bb64138b3,"チェック機能にてブックマークを通常の緑色に戻す方法を教えてください。"
906b76f5-82f9-4a55-94cd-c75bb64138b3,"維津美の内訳書画面でチェックマークをクリックしたら通常の緑ではなく赤や黄色のマークに変わり、各項目の歩掛編集画面を選択すると最初に注釈画面が表示されることがあります。通常の緑のマークに戻すにはどのようにすればよいでしょうか？ご指導お願いします。"
906b76f5-82f9-4a55-94cd-c75bb64138b3,"ブックマークが赤色になりました"
906b76f5-82f9-4a55-94cd-c75bb64138b3,"チェックマークを緑に戻せますか"
906b76f5-82f9-4a55-94cd-c75bb64138b3,"黄色のチェックマークの意味を教えてください"
906b76f5-82f9-4a55-94cd-c75bb64138b3,"注釈画面が毎回表示されます"
906b76f5-82f9-4a55-94cd-c75bb64138b3,"チェック機能の使い方を知りたい"
f8348c26-7dc0-4191-a6a1-24ea03be888f,"機械経費などの経費に直接金額を設定する方法を教えてください。"
f8348c26-7dc0-4191-a6a1-24ea03be888f,"機械経費及び精度管理費について直接金額を入力する方法はありますか？"
f8348c26-7dc0-4191-a6a1-24ea03be888f,"機械経費を直接入力したい"
f8348c26-7dc0-4191-a6a1-24ea03be888f,"精度管理費へ直接金額を設定できますか"
f8348c26-7dc0-4191-a6a1-24ea03be888f,"経費の算出式を編集したい"
f8348c26-7dc0-4191-a6a1-24ea03be888f,"経費金額を固定値に変更したい"
f8348c26-7dc0-4191-a6a1-24ea03be888f,"機械経費を任意金額に設定したい"
45f9e408-40b2-4266-a3cc-6e2728a6b812,"機能設定で「自動で集計行を設定する」の設定にも関わらず集計行が追加されません。"
45f9e408-40b2-4266-a3cc-6e2728a6b812,"機能設定の基本設定にある、自動で集計行を設定するにチェックをしてますが集計行が追加されません。別のＰＣでは追加されるのですが、基本設定以外に設定はありますか？"
45f9e408-40b2-4266-a3cc-6e2728a6b812,"自動で集計行を設定するが動作しません"
45f9e408-40b2-4266-a3cc-6e2728a6b812,"集計行が自動追加されません"
45f9e408-40b2-4266-a3cc-6e2728a6b812,"項目配置時に集計行を自動配置したい"
45f9e408-40b2-4266-a3cc-6e2728a6b812,"省庁工種種別のチェックとは何ですか"
45f9e408-40b2-4266-a3cc-6e2728a6b812,"集計行の自動設定方法を教えてください"
56670a33-3af5-44a0-b4b7-97501cc2ff0e,"該当項目の単価のみを確認する方法を教えてください。"
56670a33-3af5-44a0-b4b7-97501cc2ff0e,"特定の業務積算ではなく、消耗品費等の単価のみを確認及び出力したい場合の方法についてご教示いただけないしょうか？"
56670a33-3af5-44a0-b4b7-97501cc2ff0e,"消耗品費の単価一覧を確認したい"
56670a33-3af5-44a0-b4b7-97501cc2ff0e,"部材単価を確認する方法を教えてください"
56670a33-3af5-44a0-b4b7-97501cc2ff0e,"単価更新画面で単価を確認したい"
56670a33-3af5-44a0-b4b7-97501cc2ff0e,"単価だけ確認できますか"
56670a33-3af5-44a0-b4b7-97501cc2ff0e,"消耗品単価を出力できますか"
f9bfab02-3249-48a5-9c02-e4ff85457c3d,"変更積算時の単価更新について教えてください。"
f9bfab02-3249-48a5-9c02-e4ff85457c3d,"変更時に、一部分のみ単価（R5単価→R6単価）を更新したいときに2段で表示することは可能でしょうか？別行でR5単価とR6単価を表示するやり方は実施できるのですが、変更前後で上下にて表示できる方法があったら知りたいです。"
f9bfab02-3249-48a5-9c02-e4ff85457c3d,"一部分のみR6単価へ更新したい"
f9bfab02-3249-48a5-9c02-e4ff85457c3d,"変更前後で上下表示できますか"
f9bfab02-3249-48a5-9c02-e4ff85457c3d,"R5とR6単価を2段表示したい"
f9bfab02-3249-48a5-9c02-e4ff85457c3d,"一部代価のみ単価更新できますか"
f9bfab02-3249-48a5-9c02-e4ff85457c3d,"変更積算で単価年度を分けたい"
bdc588f9-1b7f-4b35-8518-58dbcd6828ef,"項目配置画面での歩掛の判別方法を教えてください。"
bdc588f9-1b7f-4b35-8518-58dbcd6828ef,"例えば港湾局で「関連検討事項」図面の作成を検索すると２つ出てきます。「高度の技術判定」「一般的な技術判定」をこの時点で見極めるにはどのようにすればよろしいでしょうか？"
bdc588f9-1b7f-4b35-8518-58dbcd6828ef,"検索結果の歩掛の違いを確認したい"
bdc588f9-1b7f-4b35-8518-58dbcd6828ef,"高度の技術判定か一般的技術判定か見分けたい"
bdc588f9-1b7f-4b35-8518-58dbcd6828ef,"項目配置画面で詳細を確認する方法を教えてください"
bdc588f9-1b7f-4b35-8518-58dbcd6828ef,"ツリー構成を確認したい"
bdc588f9-1b7f-4b35-8518-58dbcd6828ef,"歩掛の判別方法を知りたい"
ec9850cc-da25-4e7c-8183-8397a66b632e,"港湾局の業務成果品費の設定について教えてください。"
ec9850cc-da25-4e7c-8183-8397a66b632e,"港湾局で「業務成果品（細部設計）」を経費追加で計算したいのですが、計算式（赤本）による（1.3%＋（印刷製本部数×0.5%））のうち、印刷製本が0部の場合どのようにすればよろしいでしょうか？"
ec9850cc-da25-4e7c-8183-8397a66b632e,"印刷製本部数を0部に設定したい"
ec9850cc-da25-4e7c-8183-8397a66b632e,"業務成果品費の印刷製本部数設定方法を教えてください"
ec9850cc-da25-4e7c-8183-8397a66b632e,"港湾局の成果品費率を変更したい"
ec9850cc-da25-4e7c-8183-8397a66b632e,"印刷製本なしで成果品費を計算したい"
ec9850cc-da25-4e7c-8183-8397a66b632e,"業務成果品費率の設定場所を知りたい"
c682a01a-4d7c-43ba-9ad2-dbed07e1b3f3,"経費追加画面から電子成果品作成費を追加できないのですが。"
c682a01a-4d7c-43ba-9ad2-dbed07e1b3f3,"標記の件について質問いたします。地質解析業務において「電子成果品作成費（概略・予備・詳細設計）」を選択しようとしたところ、項目を配置することができませんでした。その際、「電子成果品作成費（概略・予備・詳細設計）はすでに配置されています」と表示されましたが、積算には反映されておりません。つきましては、対応方法をご教示ください。お手数をおかけしますが、ご回答のほどよろしくお願いいたします。"
c682a01a-4d7c-43ba-9ad2-dbed07e1b3f3,"電子成果品作成費を追加できません"
c682a01a-4d7c-43ba-9ad2-dbed07e1b3f3,"既に配置されていますと表示されます"
c682a01a-4d7c-43ba-9ad2-dbed07e1b3f3,"電子成果品作成費が表示されません"
c682a01a-4d7c-43ba-9ad2-dbed07e1b3f3,"経費別集計の設定方法を教えてください"
c682a01a-4d7c-43ba-9ad2-dbed07e1b3f3,"直接経費へ再表示したい"
4ce0f26c-75df-4fad-998a-a0b6072651a5,"代価内で全ての作業を対象とした経費の算出方法を教えてください。"
4ce0f26c-75df-4fad-998a-a0b6072651a5,"1つの代価集計内で経費項目を作業ごとではなくまとめて計算することは可能でしょうか？作業は項目ごとに分けたまま行いたいです。有効数字の関係で金額に差が出てきてしまうのでご相談させていただきました。"
4ce0f26c-75df-4fad-998a-a0b6072651a5,"経費を作業別ではなく合算で計算したい"
4ce0f26c-75df-4fad-998a-a0b6072651a5,"経費の計算対象をまとめたい"
4ce0f26c-75df-4fad-998a-a0b6072651a5,"共通設定のチェック項目について教えてください"
4ce0f26c-75df-4fad-998a-a0b6072651a5,"経費計算方法を変更したい"
4ce0f26c-75df-4fad-998a-a0b6072651a5,"作業別経費計算を解除したい"
d0e5c0e3-7892-4726-901f-a2a767571df5,"夜間作業割増の設定方法について教えてください。"
d0e5c0e3-7892-4726-901f-a2a767571df5,"いつも大変お世話様になっております夜間作業単価変更について質問いたします。夜間作業の割増し基準日額を1.5倍に修正したい場合の操作方法を教えていただけますか。例）主任技師　64,800×1.5=97,200-　　技師Ａ　　57,000×1.5=85,500-"
d0e5c0e3-7892-4726-901f-a2a767571df5,"夜間作業の単価を1.5倍にしたい"
d0e5c0e3-7892-4726-901f-a2a767571df5,"夜間作業割増率の設定方法を教えてください"
d0e5c0e3-7892-4726-901f-a2a767571df5,"基準日額に1.5を掛ける方法を知りたい"
d0e5c0e3-7892-4726-901f-a2a767571df5,"割増率を直接入力する方法を教えてください"
d0e5c0e3-7892-4726-901f-a2a767571df5,"夜間作業の割増設定はどこで行いますか"
740dad22-9279-42d5-bcd5-c305dc603b34,"代価の各作業毎に経費を計算する方法を教えてください。"
